# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-12T22:37:02Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 eab7879e14401408aa6c70f4047db865441ca64fa933e1e751b571bfa7cac220
# composition = outputs/composition/amino_acid_composition_per_protein.tsv sha256 9ecb8ae2215e5755640d0ff4a5dd19bf23d7518a8401d0d7a77c6ad74939cdd4
# rules       = B0-B5, D31 (within-tier), D47 (summed rows), D48 (shared rows)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# ranking = by largest median value (molar, as published: normalised to the dataset's anchor protein); MW is known only for pool entries, so no v*MW share here
rank	gene	kind	n_rows	v_I	v_IIa	v_IIx	v_share_of_file_I	v_share_of_file_IIa	v_share_of_file_IIx	valid_I	valid_IIa	valid_IIx
220	AMPD1	single_name	1	225.2329102	688.1543579	673.7327881	0.0001756097567	0.0005227190698	0.0004895002038	19	29	13
221	PRDX5	single_name	1	676.4764404	577.6797485	319.9988098	0.0005274356356	0.000438803035	0.0002324949674	19	29	13
222	ARL6IP5	single_name	1	471.4506836	566.2485352	676.4603271	0.0003675810067	0.0004301199348	0.0004914818958	19	28	13
223	GPX3	single_name	1	111.3589249	241.8735428	669.9816895	8.68244063e-05	0.0001837260955	0.000486774845	3	2	4
224	MDH1	single_name	2	159.5962601	669.5792885	431.7580757	0.0001244341264	0.0005086095275	0.0003136936034	19	29	13
225	GYG1	single_name	1	415.3162537	668.0349121	667.571228	0.0003238140741	0.0005074364259	0.0004850235255	19	29	13
226	RAD23A	single_name	1	51.30757999	654.5946655	236.9788666	4.000353072e-05	0.0004972272728	0.0001721768712	12	19	11
227	PHB2	single_name	1	654.4487915	467.4690857	241.0476074	0.0005102611025	0.0003550874928	0.0001751330127	19	29	13
228	CYB5R3	single_name	1	652.9190063	327.5065155	488.7095032	0.0005090683585	0.0002487725307	0.0003550716332	19	28	13
229	RNF114	single_name	1	650.8180442	39.79787827	585.6429443	0.0005074302788	3.023029596e-05	0.000425498574	2	7	4
230	TUBB2A	single_name	1	2.973864079	280.1480103	647.9321899	2.318664475e-06	0.0002127992152	0.0004707547927	1	5	1
231	RPLP1	single_name	1	486.8477631	436.4909973	647.4539185	0.0003795858126	0.0003315566711	0.0004704073048	16	23	13
232	NDUFS8	single_name	1	646.1775513	571.7664185	224.534317	0.000503812176	0.0004343112951	0.0001631352902	19	29	13
233	PRDX6	single_name	1	114.1578293	596.9421997	638.7194214	8.90066581e-05	0.0004534347094	0.0004640612606	19	27	13
234	FABP5	single_name	1	633.6723633	209.9702301	502.4052734	0.0004940621221	0.0001594924774	0.0003650222879	19	23	11
235	COX7A1	single_name	1	500.9919281	633.1339417	349.5975647	0.0003906137453	0.0004809257999	0.0002539999272	16	26	9
236	ARGLU1	single_name	1	68.48156214	607.2568359	28.40094423	5.339375342e-05	0.0004612696625	2.063469113e-05	4	5	4
237	NDUFB6	single_name	1	603.8231201	417.7024689	255.5993805	0.0004707892428	0.0003172849862	0.0001857055958	19	28	13
238	CST4	single_name	1	14.50391102	32.0719223	601.4804077	1.130841973e-05	2.436169327e-05	0.0004370052747	7	10	5
239	LYRM7	single_name	1	600.4017334	506.6268463	299.7821045	0.0004681216535	0.0003848315582	0.0002178065308	19	28	13
240	LOR	single_name	1	97.52905273	600.0739746	0	7.604152169e-05	0.0004558135921	0	3	3	0
241	OXCT1	single_name	1	35.06098557	15.95932531	597.5545635	2.733637434e-05	1.212263439e-05	0.0004341529547	19	12	2
242	PCDH1	single_name	1	15.12798786	2.574399233	595.5146484	1.179500041e-05	1.955502507e-06	0.0004326708554	1	5	1
243	NDUFB9	single_name	1	589.8392334	388.9655609	176.236969	0.000459886276	0.0002954565554	0.0001280448774	19	28	13
244	PDGFRB	single_name	1	588.6494141	280.758606	104.9172764	0.0004589585968	0.0002132630211	7.622759212e-05	10	9	4
245	RPLP2	single_name	1	587.6848145	581.477356	573.6080322	0.0004582065171	0.0004416876811	0.0004167546149	19	29	13
246	NDUFS7	single_name	1	579.3639526	355.8291931	173.1869202	0.0004517189016	0.0002702863139	0.000125828866	19	29	13
247	S100A6	single_name	1	92.93389893	92.21523666	566.0655365	7.245876888e-05	7.004629437e-05	0.0004112746186	15	18	10
248	VAPB	single_name	1	563.7303467	481.8100586	524.7049561	0.0004395296805	0.0003659808337	0.0003812241106	19	29	13
249	APOL1	single_name	1	324.764267	483.1859589	562.3219604	0.0002532124363	0.0003670259616	0.0004085547254	16	16	7
250	ALDH4A1	single_name	1	558.1800537	292.8092957	285.7511597	0.0004352022241	0.0002224166728	0.0002076123552	19	29	13
251	CLTA	single_name	1	553.5349121	14.33798504	66.87265253	0.0004315804967	1.089107134e-05	4.858629062e-05	9	5	2
252	LCN1	single_name	1	24.22542572	37.90590668	548.8273315	1.888809728e-05	2.879316254e-05	0.0003987502098	17	13	7
253	RPL32	single_name	1	100.9892883	112.1499176	541.2931061	7.873940066e-05	8.518859167e-05	0.0003932762223	17	27	12
254	BICD2	single_name	1	539.2353439	4.873855591	1.326536179	0.0004204313992	3.702159597e-06	9.637941647e-07	2	11	1
255	MBD2	single_name	1	89.97008514	168.6744919	538.495697	7.014794042e-05	0.0001281244135	0.0003912437662	7	8	6
256	NO66	single_name	1	154.0327282	36.69748688	535.3834839	0.0001200963478	2.787525209e-05	0.0003889825894	6	5	1
257	TUBA4A	single_name	1	188.9487228	361.2933044	533.5144653	0.0001473196756	0.0002744368292	0.0003876246549	18	27	13
258	PTMS	single_name	1	15.17096519	46.3539772	530.2220459	1.182850901e-05	3.521028032e-05	0.0003852325493	1	2	1
259	NDUFS2	single_name	1	529.7663574	349.8652344	204.3605804	0.000413048613	0.0002657561167	0.0001484780725	19	29	13
260	CBX5	single_name	1	528.04776	77.14208221	128.3075256	0.0004117086557	5.859679154e-05	9.322176545e-05	2	9	6
261	AK2	single_name	1	498.3239746	527.8253174	298.1322937	0.0003885335934	0.000400933825	0.0002166078616	19	29	13
262	RPL8	single_name	1	344.76474	468.5296021	527.267395	0.0002688064194	0.0003558930564	0.0003830858493	19	29	13
263	COX7A2	single_name	1	526.4398804	476.5307312	191.378479	0.000410455023	0.0003619706795	0.0001390459335	16	25	9
264	STBD1	single_name	1	324.9579773	376.3843689	521.6918945	0.0002533634685	0.0002858999364	0.0003790349723	19	29	13
265	RHEB	single_name	1	210.2336884	384.9567261	516.5211792	0.0001639151527	0.0002924114618	0.0003752781918	13	21	6
266	HSPA1B;HSPA1A	multi_gene_cell	1	372.5446777	384.2647705	505.4808655	0.0002904659012	0.0002918858554	0.0003672568577	19	29	13
267	DDX23	single_name	1	47.33907127	73.96588898	504.5319824	3.6909361e-05	5.618416891e-05	0.0003665674472	8	21	3
268	PACSIN3	single_name	1	503.2236023	240.8799286	417.585907	0.0003923537387	0.0001829713505	0.0003033968217	19	29	13
269	VPS41	single_name	1	0	501.6886292	1.572465032	0	0.0003810805098	1.142473644e-06	0	8	2
270	ETFDH	single_name	2	498.2847862	294.5074501	184.5566139	0.000388503039	0.0002237065835	0.000134089511	19	29	13
271	TIMM13	single_name	1	497.0544128	391.3585968	180.2389221	0.0003875437406	0.0002972742951	0.0001309524943	19	28	13
272	ALDH2	single_name	1	493.1157532	261.690155	175.5547028	0.0003844728436	0.0001987787083	0.0001275491772	19	29	13
273	MT-CO1	single_name	1	486.7794495	233.652359	63.54694748	0.0003795325498	0.0001774813199	4.617000136e-05	14	21	7
274	LMNA	single_name	1	485.0813904	448.3238525	462.0870972	0.0003782086059	0.0003405448566	0.0003357291381	19	29	13
275	SAR1B;DKFZp434B2017	multi_gene_cell	1	115.03936	152.996933	480.3696594	8.969397064e-05	0.0001162158076	0.0003490123241	19	27	13
276	ECI2	single_name	1	479.5117188	255.7853317	120.7398605	0.0003738660403	0.0001942934301	8.772348234e-05	19	28	13
277	UGP2	single_name	2	139.8713651	475.6236978	358.1002765	0.0001090550061	0.0003612817008	0.000260177568	18	29	13
278	NGLY1	single_name	1	44.76351166	7.157714844	473.3970795	3.490124683e-05	5.436969194e-06	0.0003439463998	1	3	2
279	TALDO1	single_name	1	37.53422737	29.56883621	468.6863861	2.926471328e-05	2.246035992e-05	0.000340523848	14	27	10
280	COX17	single_name	1	468.4162598	369.9390564	345.6976929	0.0003652151249	0.000281004105	0.0002511664774	19	29	13
281	SGCG	single_name	1	468.225708	210.6448212	423.2402039	0.0003650665554	0.0001600048938	0.0003075049481	19	29	13
282	ST13;ST13P5;ST13P4	multi_gene_cell	1	134.7716675	284.6523285	466.0793762	0.0001050788702	0.0002162206758	0.0003386297263	19	28	13
283	PEBP1	single_name	1	124.8563232	465.706665	213.7740173	9.734806753e-05	0.0003537487657	0.0001553174002	19	29	13
284	C1QBP	single_name	1	464.4457092	431.6074524	322.5379333	0.0003621193632	0.0003278471515	0.0002343397663	19	29	13
285	RBM25	single_name	1	7.606773853	8.737579823	457.3899231	5.930854886e-06	6.637027789e-06	0.0003323164087	3	6	3
286	SFN	single_name	1	151.747467	309.8015747	455.4344635	0.0001183145738	0.0002353239343	0.0003308956706	18	25	12
287	AGMAT	single_name	1	21.59171486	50.26823425	454.1499939	1.683464371e-05	3.818353302e-05	0.0003299624398	13	26	13
288	C14orf159	single_name	1	446.4029846	202.0398102	87.58390045	0.0003480517988	0.0001534685647	6.363403693e-05	19	29	13
289	APOC2;APOC4-APOC2	multi_gene_cell	1	22.2531147	15.62257004	444.4149017	1.735032441e-05	1.186683654e-05	0.0003228894137	6	1	2
290	NUBP1	single_name	1	443.9759827	7.283713102	112.0951767	0.0003461595122	5.532676926e-06	8.144269183e-05	2	8	7
291	PAFAH1B2	single_name	1	0	16.10209036	443.401535	0	1.22310781e-05	0.0003221531527	0	6	2
292	ARMC1	single_name	1	440.8438873	124.0278015	145.1072235	0.0003437174778	9.421098085e-05	0.0001054275771	6	9	9
293	NDUFC2;KCTD14;NDUFC2-KCTD14	multi_gene_cell	1	434.8396912	346.3216858	263.2544861	0.0003390361219	0.0002630644526	0.0001912674088	19	28	11
294	HINT2	single_name	1	434.085022	311.4485779	186.1945496	0.0003384477208	0.0002365749908	0.0001352795523	19	29	13
295	MAOB	single_name	1	432.4513245	237.6844482	148.9219666	0.0003371739584	0.0001805440774	0.0001081991767	19	28	13
296	EEF1D	single_name	1	156.1725922	314.380127	430.0956726	0.0001217647585	0.0002388017828	0.0003124857853	19	29	13
297	PPFIA1	single_name	1	142.5914612	71.5676651	424.9988079	0.0001111758126	5.436248844e-05	0.0003087826609	9	14	4
298	RAE1	single_name	1	5.926126003	15.38337421	422.8689294	4.620486167e-06	1.168514443e-05	0.0003072351988	3	9	2
299	NDRG2	single_name	1	219.5817261	379.5273438	422.2615051	0.0001712036375	0.0002882873265	0.000306793875	19	29	13
300	UBL5	single_name	1	14.25851393	49.45850182	420.4750061	1.111708835e-05	3.756846377e-05	0.0003054958951	2	6	5
301	SPINK5	single_name	1	1.746760666	5.578044653	420.2907104	1.361915607e-06	4.237058559e-06	0.0003053619952	6	16	4
302	COA6	single_name	1	83.93148804	25.44108009	419.9645538	6.543976271e-05	1.932493425e-05	0.0003051250263	13	14	4
303	ATP1A2	single_name	1	419.8187866	403.3094177	415.7278748	0.0003273246122	0.0003063520869	0.0003020468693	19	29	13
304	ICT1	single_name	1	419.5797272	16.68029785	11.16988659	0.0003271382222	1.2670282e-05	8.115475242e-06	2	6	1
305	SNRPG;SNRPGP15	multi_gene_cell	1	0	126.2177963	418.1211548	0	9.587449142e-05	0.0003037857057	0	3	3
306	CST6	single_name	1	60.68961906	24.62290764	415.381134	4.731852566e-05	1.8703454e-05	0.000301794945	10	9	7
307	GYS1	single_name	1	284.2459412	317.7338257	415.0831604	0.000221621079	0.0002413492378	0.0003015784525	19	28	13
308	RPS28	single_name	1	224.1231995	301.1926575	411.5369263	0.0001747445367	0.0002287846381	0.0002990019379	19	28	12
309	ACOT13	single_name	1	401.0104675	275.2368927	318.3320007	0.0003126601285	0.0002090687516	0.0002312839481	19	28	13
310	FUNDC2	single_name	1	399.072937	274.5628662	253.4577637	0.0003111494734	0.000208556764	0.0001841496052	19	29	13
311	GLO1	single_name	1	8.828688622	398.769516	120.165432	6.883558268e-06	0.0003029035972	8.730613157e-05	15	22	12
312	AP1S2	single_name	1	30.85267448	65.18164825	387.8878174	2.405523534e-05	4.95116977e-05	0.0002818196902	5	13	6
313	RPS20	single_name	1	294.9645081	283.5621338	385.5288696	0.0002299781389	0.0002153925687	0.000280105798	19	29	13
314	TUBA1A	single_name	1	147.0485077	240.4450073	385.3433228	0.0001146508858	0.0001826409862	0.000279970989	19	29	13
315	MAN2C1	single_name	1	14.8233161	9.297305107	384.0807419	1.155745371e-05	7.062192691e-06	0.0002790536615	10	7	8
316	CYB5B	single_name	1	381.5112457	267.5427246	240.5948944	0.0002974569613	0.0002032242948	0.0001748040943	18	27	13
317	HSPA5	single_name	1	291.8361816	367.4297791	381.0341797	0.0002275390431	0.0002790980688	0.0002768401834	19	29	13
318	TSTD1	single_name	1	263.8113251	29.02638817	379.2803345	0.0002056886029	2.204831873e-05	0.0002755659281	8	15	6
319	IL1RN	single_name	1	25.63564301	23.17640686	379.035614	1.99876165e-05	1.760469827e-05	0.0002753881265	3	5	3
320	FAU	single_name	1	335.9595337	378.3179016	348.9603577	0.0002619411699	0.0002873686395	0.0002535369648	19	25	11
321	APOA1	single_name	1	377.7207336	300.5007019	256.8979187	0.0002945015721	0.0002282590317	0.0001866490481	19	29	13
322	PRKAR2A	single_name	1	241.5200653	205.5534058	376.3430481	0.0001883085375	0.0001561374767	0.0002734318442	19	28	13
323	PPIF	single_name	1	376.2476196	177.4525299	147.7595978	0.0002933530136	0.0001347921731	0.0001073546583	19	27	11
324	PADI2	single_name	1	80.5348587	299.7844238	375.9337769	6.279147632e-05	0.0002277149499	0.0002731344884	18	29	13
325	CORO6	single_name	2	369.9770145	197.5326862	133.780571	0.0002884639437	0.0001500449729	9.719820367e-05	19	29	13
326	CAPZA2	single_name	1	304.8085175	325.1904907	364.5382385	0.0002376533232	0.0002470132883	0.000264855066	18	29	13
327	HINT1	single_name	1	54.64257812	280.0832214	364.4509583	4.260376445e-05	0.0002127500019	0.0002647916525	14	22	9
328	ACYP2	single_name	1	160.9778137	162.046936	363.6289673	0.0001255112971	0.0001230901508	0.0002641944354	19	29	13
329	HIBCH	single_name	1	255.0349579	361.8899536	175.8102264	0.0001988458386	0.0002748900414	0.0001277348278	19	29	13
330	CAMLG	single_name	1	0	361.8047485	0	0	0.00027482532	0	0	5	0
331	MUSTN1;TMEM110-MUSTN1	multi_gene_cell	1	91.38249207	359.5725555	91.60761642	7.124916686e-05	0.0002731297558	6.655746566e-05	10	24	6
332	PCMT1	single_name	1	260.4211121	298.2731628	359.0126038	0.0002030453192	0.0002265670026	0.0002608404189	19	28	13
333	RCOR1;RCOR3	multi_gene_cell	1	355.7796631	4.007245064	20.14074516	0.0002773945425	3.043885994e-06	1.463324783e-05	1	1	3
334	B2M	single_name	1	45.99525833	25.80654621	353.917572	3.586161596e-05	1.960254073e-05	0.0002571386263	9	12	5
335	RPL22	single_name	1	175.8336868	128.0011139	350.3128052	0.0001370941349	9.722909172e-05	0.0002545195848	16	21	13
336	RTCA	single_name	1	1.453512549	6.345490932	349.6029348	1.133275706e-06	4.820007429e-06	0.0002540038289	3	13	4
337	AAMDC	single_name	1	89.86573029	349.3329773	251.3691406	7.006657695e-05	0.0002653518165	0.0001826321173	17	28	12
338	SAMM50	single_name	1	348.8528442	318.3152466	161.8552246	0.0002719938355	0.0002417908826	0.0001175958285	19	29	13
339	CUTA	single_name	1	12.58169746	25.09087181	348.1050415	9.80970689e-06	1.905891756e-05	0.0002529155353	4	5	3
340	ATP6V1H	single_name	1	317.1885376	345.7576294	18.81370068	0.0002473057862	0.0002626359978	1.366908436e-05	5	13	6
341	COX8A	single_name	1	216.6488647	344.6394043	111.9555359	0.000168916942	0.0002617865988	8.134123587e-05	19	29	13
342	MT-ND3	single_name	1	304.2316284	343.5167847	125.7848969	0.0002372035339	0.0002609338618	9.138895083e-05	14	17	4
343	MSH2	single_name	1	13.87942886	8.222066879	342.6875305	1.082152304e-05	6.24544639e-06	0.0002489794455	5	3	1
344	RPL18	single_name	1	182.4007111	225.9467697	339.8838501	0.000142214317	0.0001716281877	0.000246942433	19	28	13
345	FTH1	single_name	1	15.70954752	338.7624207	334.6194458	1.224843126e-05	0.0002573224675	0.0002431175828	16	28	13
346	ADSSL1	single_name	1	92.96284103	293.8475037	334.6341553	7.248133448e-05	0.0002232052911	0.00024312827	18	29	13
347	HMGN3	single_name	1	228.2105255	227.9843445	332.3129272	0.000177931346	0.0001731759206	0.000241441783	19	29	13
348	EEF1G	single_name	1	164.9829254	227.5447235	332.2861023	0.0001286340055	0.0001728419864	0.0002414222933	19	29	13
349	POF1B	single_name	1	11.06685257	12.32573891	330.3448629	8.628611538e-06	9.362577889e-06	0.0002400118869	13	13	6
350	RHOB	single_name	1	329.9018555	12.84804726	0	0.000257218115	9.759321049e-06	0	3	2	0
351	SCGB2A1	single_name	1	17.56315565	329.838623	227.7234955	1.369365378e-05	0.0002505439895	0.0001654523862	6	3	2
352	TCEB2	single_name	1	329.6358948	294.5745239	199.5539398	0.0002570107505	0.0002237575325	0.0001449858103	19	29	13
353	ALDH5A1	single_name	1	328.9889526	215.7519226	291.4756775	0.0002565063422	0.000163884226	0.0002117715006	19	29	13
354	TIMM8A	single_name	1	328.902832	120.0452728	111.4345245	0.0002564391956	9.118586931e-05	8.096269535e-05	19	28	12
355	SSBP1	single_name	1	328.7427063	207.0868759	218.0110474	0.0002563143487	0.000157302294	0.0001583958121	19	28	13
356	MPC1;BRP44L	multi_gene_cell	1	328.534256	123.4328537	104.3178673	0.000256151824	9.375906106e-05	7.579209175e-05	12	23	10
357	YBX3	single_name	2	325.5736465	197.8513718	327.1247063	0.0002538434939	0.0001502870451	0.0002376722837	19	28	13
358	COQ7	single_name	1	323.1556091	162.4204788	138.7268066	0.0002519581968	0.0001233738922	0.0001007918886	19	28	13
359	HNRNPA2B1	single_name	1	318.5842896	322.3477783	299.1568909	0.0002483940271	0.0002448539763	0.0002173522821	19	29	13
360	APOOL	single_name	1	321.5028992	205.0118408	135.7075195	0.0002506696107	0.0001557261063	9.859822713e-05	19	29	12
361	MT-CO3	single_name	1	93.6469574	320.7717896	184.0412827	7.301472682e-05	0.000243656862	0.0001337150974	11	19	8
362	EIF5A;EIF5AL1	multi_gene_cell	1	78.04376984	167.6843948	320.709198	6.084922236e-05	0.0001273723401	0.0002330110996	19	28	12
363	VPS4A	single_name	1	320.4404449	4.930687189	9.371965885	0.0002498412356	3.745328633e-06	6.809196898e-06	4	14	2
364	CCT6B	single_name	1	320.2146683	140.0860634	251.749649	0.0002496652019	0.000106408767	0.0001829085755	2	10	3
365	RPL35A	single_name	1	318.3410187	149.1005859	109.8814735	0.0002482043534	0.0001132561593	7.983432696e-05	16	26	12
366	TSPAN8	single_name	1	12.85847282	35.28617668	317.7823792	1.00255033e-05	2.680322698e-05	0.0002308846209	1	4	2
367	PHF5A	single_name	1	59.05379677	50.48937607	314.6415405	4.604310656e-05	3.835151138e-05	0.0002286026462	12	17	7
368	IDH3G	single_name	1	88.29386902	60.2003479	314.3165283	6.884102704e-05	4.572792353e-05	0.0002283665088	19	29	13
369	ATP1B1	single_name	1	313.6909485	263.5301514	237.4952545	0.0002445787834	0.0002001763616	0.0001725520526	19	29	13
370	HK1	single_name	1	182.4527893	311.8067627	185.1581268	0.0001422549214	0.0002368470665	0.0001345265399	19	29	13
371	CD151	single_name	1	308.5080261	117.876667	294.9799194	0.0002405377588	8.953860573e-05	0.0002143175057	6	10	4
372	PLIN4	single_name	1	308.3945618	251.2923737	253.3773651	0.0002404492928	0.0001908805986	0.0001840911917	19	29	13
373	FAM162A	single_name	1	307.7032776	303.0144196	177.9404449	0.0002399103119	0.0002301684407	0.0001292825369	18	28	13
374	PRKCD	single_name	1	6.845754147	5.625763893	305.4113541	5.337502496e-06	4.273305887e-06	0.0002218964591	7	12	2
375	COQ10A	single_name	1	305.1748962	149.3606873	96.67533112	0.0002379389817	0.0001134537311	7.023941111e-05	19	29	13
376	PHKG1	single_name	1	42.54385757	230.2424927	304.1612244	3.317062534e-05	0.0001748912002	0.000220988178	14	29	13
377	HNRNPK	single_name	1	94.48644257	193.1947479	303.0216064	7.366925721e-05	0.0001467498938	0.0002201601892	19	29	13
378	PRKAR1A	single_name	1	61.61778641	260.9374084	301.6924744	4.804219984e-05	0.0001982069253	0.000219194509	19	29	13
379	HNRNPA1;HNRNPA1L2	multi_gene_cell	1	58.02087021	58.22200394	300.2815247	4.523775364e-05	4.422518202e-05	0.0002181693842	19	28	13
380	NPM1	single_name	1	248.4803467	236.5588837	300.0520325	0.0001937353347	0.0001796891035	0.0002180026468	19	29	13
381	GPD2	single_name	1	54.88833618	167.5669403	298.8560486	4.279537727e-05	0.0001272831221	0.0002171337053	19	29	13
382	RPL27A	single_name	1	297.99646	272.007019	236.4268036	0.0002323420933	0.0002066153536	0.0001717757701	19	26	12
383	TRIAP1	single_name	1	61.04314041	81.98229885	297.5988083	4.759415944e-05	6.227339913e-05	0.0002162202581	5	8	2
384	GPT2	single_name	1	80.66677856	17.78501511	294.2434998	6.289433169e-05	1.350942045e-05	0.0002137824604	19	13	4
385	AKT1	single_name	1	21.25641251	2.606891155	291.9006042	1.657321493e-05	1.980183231e-06	0.0002120802309	13	6	1
386	EPHX1	single_name	1	291.1224976	260.6238708	193.1156616	0.0002269825974	0.0001979687635	0.0001403080827	19	28	13
387	PCYOX1	single_name	1	270.3783951	106.2950211	289.6410522	0.0002108088207	8.074123762e-05	0.0002104385546	18	27	13
388	ASNS	single_name	1	6.745804787	6.178427696	286.0534363	5.259573908e-06	4.693106918e-06	0.0002078319741	3	3	1
389	FXYD1	single_name	1	282.9257202	284.3807678	186.3099976	0.0002205917282	0.0002160143995	0.000135363431	19	25	11
390	RPL23A	single_name	1	250.8229599	236.4845428	283.2458496	0.000195561825	0.0001796326345	0.0002057921235	18	27	13
