# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-17T02:11:26Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 0daa4a1a963f50ff171818212aae17cdf151d51b5a9ca66d35bb8366668efd27
# composition = outputs/composition/amino_acid_composition_per_protein.tsv sha256 697d977bbeec7e47388c1f272690310c061b5c6685fb7a4c9e6cc11b7297454b
# rules       = B0-B8, D31 (within-tier), D47 (summed rows), D48 (shared rows), D58 (combined)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# D58: the combined standard — contractile (tier 1) and support (tier 2) together, one denominator per fiber type; ordered by type-I weight
rank_I	accession	gene	tier	match_rule	w_I	rank_I	cumulative_share_I_in_I_order	w_I_low	w_I_high	w_IIa	rank_IIa	cumulative_share_IIa_in_IIa_order	w_IIa_low	w_IIa_high	w_IIx	rank_IIx	cumulative_share_IIx_in_IIx_order	w_IIx_low	w_IIx_high
3009	P36507	MAP2K2	2	single	2.58050545e-06	3009	0.9990320442	1.893037402e-06	3.267973498e-06	2.615222774e-06	3026	0.9988439283	0	1.376041163e-05	7.55140783e-06	2029	0.9944867523	2.674356217e-06	1.242845944e-05
3010	Q9NZH8	IL36G	2	single	2.579816132e-06	3010	0.999034624	0	5.287982815e-06	2.414300484e-06	3115	0.999067843	0	3.459467027e-05	2.045916277e-05	1162	0.9836272258	0	0.0003151984595
3011	Q86WW8	COA5	2	single	2.575720269e-06	3011	0.9990371997	8.815666467e-07	4.269873891e-06	2.341341976e-06	3141	0.999129641	6.967318341e-07	3.985952117e-06	9.709446097e-07	3405	0.9999658816	9.709446097e-07	9.709446097e-07
3012	O00115	DNASE2	2	single	2.562556738e-06	3012	0.9990397623	2.562556738e-06	2.562556738e-06	1.13115997e-06	3569	0.9999098769	1.13115997e-06	1.13115997e-06	1.404478237e-05	1451	0.9884999014	1.404478237e-05	1.404478237e-05
3013	P49137	MAPKAPK2	2	single	2.560232702e-06	3013	0.9990423225	0	5.957513061e-06	1.884531194e-06	3353	0.9995741319	0	2.07882557e-05	8.745732554e-06	1882	0.9932864652	0	1.854635477e-05
3014	Q8IYE0	CCDC146	2	single	2.558068328e-06	3014	0.9990448806	0	1.265650244e-05	9.747925964e-06	1476	0.9906385024	3.489197527e-06	1.60066544e-05	1.0343738e-05	1717	0.9917226771	8.332123365e-06	1.235535264e-05
3015	P10398	ARAF	2	single	2.554805724e-06	3015	0.9990474354	2.120847676e-06	2.988763772e-06	2.619763825e-06	3024	0.9988386951	0	3.756472271e-05	3.499492782e-06	2791	0.99854183	2.071787665e-06	4.927197898e-06
3016	Q8WXE0	CASKIN2	2	single	2.549990324e-06	3016	0.9990499854	2.21333074e-07	4.878647574e-06	2.316712866e-06	3149	0.9991482565	1.362133329e-06	3.271292403e-06	1.87484897e-06	3219	0.9996915219	1.87484897e-06	1.87484897e-06
3017	Q9BQG0	MYBBP1A	2	single	2.545032467e-06	3017	0.9990525304	0	9.191850496e-06	3.563547236e-06	2662	0.9977139637	0	2.046921879e-05	1.632962265e-05	1320	0.9865350402	6.745880943e-06	2.591336436e-05
3018	Q96E52	OMA1	2	single	2.539535276e-06	3018	0.9990550699	7.116175392e-07	4.367453012e-06	1.931340215e-06	3332	0.9995340838	8.318137669e-07	3.030866662e-06	4.760786393e-05	687	0.9685733605	0	0.0004026313265
3019	P49914	MTHFS	2	shared_group	2.537446313e-06	3019	0.9990576074	2.537446313e-06	2.537446313e-06	1.934495952e-06	3329	0.9995282871	1.934495952e-06	1.934495952e-06	0	3556	1	0	0
3020	O75663	TIPRL	2	single	2.535129591e-06	3020	0.9990601425	6.53327224e-07	4.416931958e-06	3.620704206e-06	2638	0.9976277237	0	9.294548778e-06	2.86528914e-05	959	0.9786956853	1.142685006e-05	4.587893274e-05
3021	Q6UW63	POGLUT2	2	single+via_mapping:KDELC1	2.531613357e-06	3021	0.9990626741	6.726835497e-07	4.390543164e-06	3.111435443e-06	2844	0.9983215311	1.850042162e-06	4.372828723e-06	5.356011009e-06	2376	0.9967246183	5.356011009e-06	5.356011009e-06
3022	Q8IY17	PNPLA6	2	single	2.531337395e-06	3022	0.9990652055	2.531337395e-06	2.531337395e-06	6.557338735e-06	1885	0.9939088103	4.490487334e-06	8.624190136e-06	2.231610928e-06	3120	0.9994873716	8.305799441e-07	3.632641911e-06
3023	Q9H239	MMP28	2	single	2.530223377e-06	3023	0.9990677357	1.143459774e-06	3.916986981e-06	1.780609567e-06	3396	0.9996526686	6.937592505e-07	2.867459883e-06	5.941525731e-06	2280	0.9961798451	1.056622215e-06	1.082642925e-05
3024	Q9H299	SH3BGRL3	2	single	2.528198228e-06	3024	0.9990702639	4.263835097e-07	4.630012947e-06	5.72803117e-06	2046	0.994896988	0	1.708157854e-05	6.289979143e-06	2228	0.9958620532	0	5.067351213e-05
3025	Q7Z3J2	VPS35L	2	single+via_mapping:C16orf62	2.521356261e-06	3025	0.9990727852	2.521356261e-06	2.521356261e-06	1.283840249e-06	3538	0.9998723627	9.970244262e-07	1.570656073e-06	4.547976481e-07	3447	0.9999954847	4.547976481e-07	4.547976481e-07
3026	Q9NX46	ADPRS	2	single+via_mapping:ADPRHL2	2.518488766e-06	3026	0.9990753037	2.923212618e-08	5.007745405e-06	3.022589148e-06	2876	0.9984196948	0	1.058984162e-05	9.137323443e-06	1836	0.9928752004	0	2.016525866e-05
3027	Q8N0W3	FCSK	2	single+via_mapping:FUK	2.517358618e-06	3027	0.9990778211	2.033470784e-06	3.001246453e-06	9.163359976e-07	3614	0.9999548485	9.163359976e-07	9.163359976e-07	0	3669	1	0	0
3028	Q86U42	PABPN1	2	single	2.516361989e-06	3028	0.9990803375	1.59443221e-06	3.438291768e-06	2.227223636e-06	3183	0.9992253498	1.102765075e-06	3.351682197e-06	3.531168743e-06	2783	0.9985137026	0	1.456375028e-05
3029	P15586	GNS	2	single	2.508233802e-06	3029	0.9990828457	0	0.0002776933226	1.950827014e-06	3321	0.9995127529	0	0.0001046794506	4.749267018e-06	2502	0.9973580033	4.020736161e-06	5.477797874e-06
3030	Q5NDL2	EOGT	2	single	2.505430873e-06	3030	0.9990853511	2.505430873e-06	2.505430873e-06	4.969690382e-06	2245	0.9959571135	1.356523421e-06	8.582857343e-06	2.245150791e-05	1099	0.9822776278	1.358309146e-05	3.131992436e-05
3031	Q9Y5P6	GMPPB	2	single	2.499557628e-06	3031	0.9990878507	2.499557628e-06	2.499557628e-06	5.957990323e-06	2005	0.9946577143	1.314529791e-06	1.060145086e-05	3.232845113e-06	2867	0.9987969689	0	1.648030911e-05
3032	Q9UMX5	NENF	2	single	2.494523451e-06	3032	0.9990903452	6.025989171e-07	4.386447985e-06	1.898864056e-06	3348	0.9995646669	0	3.874014131e-06	8.795754376e-06	1874	0.9932162732	1.501213607e-06	1.609029514e-05
3033	O15372	EIF3H	2	single	2.492009882e-06	3033	0.9990928372	1.699328923e-06	3.284690842e-06	3.616860459e-06	2640	0.9976349592	1.801631251e-06	5.432089667e-06	3.694034647e-06	2734	0.998336878	2.922419019e-06	4.465650276e-06
3034	Q9NUQ7	UFSP2	2	single	2.483354205e-06	3034	0.9990953206	1.475773375e-06	3.490935035e-06	2.174930221e-06	3201	0.9992648629	6.89499997e-07	3.660360445e-06	3.736223126e-06	2726	0.9983072703	2.590129548e-06	4.882316703e-06
3035	Q6FI81	CIAPIN1	2	single	2.482542148e-06	3035	0.9990978031	7.837464508e-07	4.181337845e-06	5.74701466e-06	2041	0.9948683048	4.424109848e-07	1.105161833e-05	2.889125212e-06	2955	0.9990659582	1.745239443e-06	4.033010981e-06
3036	O43447	PPIH	2	single	2.481815804e-06	3036	0.9991002849	1.389862281e-06	3.573769327e-06	1.679208966e-06	3433	0.9997165885	4.072916517e-07	2.951126281e-06	1.687365822e-06	3270	0.9997826522	0	3.680287453e-06
3037	P78344	EIF4G2	2	single	2.479483376e-06	3037	0.9991027644	7.307902573e-07	4.228176495e-06	3.702240777e-06	2611	0.9975290908	1.640126771e-06	5.764354783e-06	4.450135163e-06	2571	0.997675463	0	1.255512426e-05
3038	Q04760	GLO1	2	single	2.471900803e-06	3038	0.9991052363	0	2.421011444e-05	9.989557084e-05	406	0.9589834251	0	0.0002020848743	2.945311204e-05	937	0.9780566236	0	0.000102014518
3039	Q9H479	FN3K	2	single	2.470746417e-06	3039	0.9991077071	1.559437262e-06	3.382055572e-06	5.234963489e-06	2170	0.9955741507	2.91217291e-06	7.557754068e-06	7.868436354e-06	1994	0.994217475	5.252184212e-06	1.04846885e-05
3040	P24844	MYL9	1	single	2.466410329e-06	3040	0.9991101735	2.466410329e-06	2.466410329e-06	2.003885102e-06	3294	0.9994593703	0	3.350010736e-05	1.309112177e-06	3347	0.9998983294	1.309112177e-06	1.309112177e-06
3041	O75781	PALM	2	single	2.464069256e-06	3041	0.9991126375	2.464069256e-06	2.464069256e-06	3.429779768e-06	2712	0.9978889744	0	9.332769768e-06	5.536306486e-05	628	0.9655531596	0	0.0001201320961
3042	P49770	EIF2B2	2	single	2.462145319e-06	3042	0.9991150997	2.462145319e-06	2.462145319e-06	2.976974948e-06	2896	0.9984797323	2.157579403e-06	3.796370492e-06	1.777227455e-06	3248	0.9997444288	1.427724089e-06	2.126730822e-06
3043	Q7Z4V5	HDGFL2	2	single+via_mapping:HDGFRP2	2.46167273e-06	3043	0.9991175614	3.166298633e-07	4.606715597e-06	1.747039017e-05	1049	0.9851870905	0	4.317571322e-05	2.698698172e-05	993	0.9796427486	1.045701246e-05	4.351695099e-05
3044	P46926	GNPDA1	2	single	2.456295916e-06	3044	0.9991200177	8.802632774e-07	4.032328555e-06	4.012384453e-06	2524	0.9971937373	9.481787784e-07	7.076590128e-06	4.11822121e-06	2638	0.9979608577	0	1.183684436e-05
3045	Q9BZF9	UACA	2	single	2.456215583e-06	3045	0.9991224739	7.828275601e-07	4.129603607e-06	3.022965751e-06	2875	0.9984166722	0	6.065583252e-06	1.745803005e-06	3258	0.9997619945	0	4.355638433e-06
3046	P06312	IGKV4-1	2	single	2.452811595e-06	3046	0.9991249267	2.452811595e-06	2.452811595e-06	1.990559002e-06	3301	0.9994733452	0	4.114579135e-06	3.171421185e-06	2885	0.9988545633	0	6.779574975e-06
3047	P09960	LTA4H	2	single	2.448902672e-06	3047	0.9991273756	0	1.445834554e-05	4.537038626e-06	2348	0.9964450964	0	2.338616177e-05	2.897113981e-06	2951	0.9990543908	0	2.31526047e-05
3048	Q9HA77	CARS2	2	single	2.448646759e-06	3048	0.9991298242	0	1.753998236e-05	1.350941355e-06	3518	0.9998462083	1.66896455e-07	2.534986255e-06	4.190549443e-06	2619	0.9978819632	8.513493696e-07	7.529749516e-06
3049	P50452	SERPINB8	2	single	2.448639832e-06	3049	0.9991322729	0	8.375409546e-06	6.025433998e-06	1989	0.9945618845	0	3.941592408e-05	0.0001059389653	417	0.9493371225	2.525610077e-05	0.0001866218298
3050	Q12905	ILF2	2	single	2.44507399e-06	3050	0.9991347179	2.279222807e-07	4.662225699e-06	2.070234697e-06	3263	0.9993963821	8.417254107e-07	3.298743984e-06	2.460969403e-06	3060	0.9993464823	1.548389024e-06	3.373549782e-06
3051	Q4G0J3	LARP7	2	single	2.440353719e-06	3051	0.9991371583	2.440353719e-06	2.440353719e-06	6.322007348e-05	505	0.9667732144	2.216638283e-05	0.0001042737641	4.289186831e-05	743	0.971118556	1.648981236e-05	6.929392427e-05
3052	Q96ER9	CCDC51	2	single	2.43770683e-06	3052	0.999139596	0	1.479258109e-05	5.256333011e-06	2164	0.9955426549	0	3.974010739e-05	1.681813521e-06	3271	0.999784334	0	2.329680398e-05
3053	Q9ULH0	KIDINS220	2	single	2.430769991e-06	3053	0.9991420268	2.430769991e-06	2.430769991e-06	4.124828157e-06	2483	0.9970270176	1.534118184e-06	6.71553813e-06	1.668520663e-06	3275	0.9997910222	0	5.484982799e-06
3054	Q15018	ABRAXAS2	2	single+via_mapping:FAM175B	2.42822974e-06	3054	0.999144455	0	6.431578402e-06	8.121113522e-06	1658	0.9922565361	3.607467138e-06	1.263475991e-05	1.32827243e-05	1494	0.9890871522	2.711871847e-06	2.385357675e-05
3055	P33316	DUT	2	single	2.424149847e-06	3055	0.9991468792	3.398333945e-07	4.5084663e-06	2.243727492e-06	3173	0.9992029994	3.462318547e-07	4.141223129e-06	4.811997277e-06	2490	0.9973006588	1.833570492e-06	7.790424061e-06
3056	P19320	VCAM1	2	single	2.423734219e-06	3056	0.9991493029	0	3.079841648e-05	3.192571945e-06	2806	0.9982016226	0	7.048650594e-06	2.044289287e-05	1163	0.9836476687	2.044289287e-05	2.044289287e-05
3057	O95816	BAG2	2	single	2.422997093e-06	3057	0.9991517259	0	4.223404464e-05	4.491645456e-06	2361	0.9965037871	0	1.775204714e-05	7.867347153e-06	1995	0.9942253423	0	0.0001187566479
3058	P42898	MTHFR	2	single	2.416812848e-06	3058	0.9991541427	0	5.172514935e-06	1.826833222e-06	3374	0.9996130834	1.826833222e-06	1.826833222e-06	9.838557084e-06	1756	0.9921159411	6.39486537e-06	1.32822488e-05
3059	P50453	SERPINB9	2	single	2.412807467e-06	3059	0.9991565555	4.76093099e-07	4.349521835e-06	2.944324183e-06	2913	0.9985299622	1.076921173e-06	4.811727192e-06	1.806691161e-06	3241	0.9997318809	1.656079268e-06	1.957303054e-06
3060	P52943	CRIP2	2	single	2.411626316e-06	3060	0.9991589671	0	5.621848204e-06	5.264760656e-06	2162	0.9955321404	1.226377796e-06	9.303143515e-06	0	3561	1	0	0
3061	Q9BRG1	VPS25	2	single	2.410662662e-06	3061	0.9991613778	1.00685535e-06	3.814469974e-06	4.327177763e-06	2401	0.9966801661	0	1.905548221e-05	4.403674035e-06	2580	0.9977152674	0	9.483812181e-06
3062	Q96KR1	ZFR	2	single	2.407290164e-06	3062	0.9991637851	0	6.331573672e-06	2.278106861e-06	3161	0.9991758515	0	6.399489168e-06	1.364264324e-05	1475	0.9888328254	0	6.300579737e-05
3063	P16435	POR	2	single	2.400738031e-06	3063	0.9991661858	2.442796464e-07	4.557196415e-06	2.656091209e-06	3010	0.9988017899	0	5.922315843e-06	9.371670853e-06	1807	0.992606889	0	5.020978551e-05
3064	Q99627	COPS8	2	single	2.400419807e-06	3064	0.9991685862	2.072308434e-06	2.728531179e-06	7.612206393e-06	1717	0.9927187645	2.34905394e-06	1.287535885e-05	4.77253381e-06	2497	0.9973342143	2.214039398e-06	7.331028223e-06
3065	Q9NR50	EIF2B3	2	single	2.39861452e-06	3065	0.9991709849	0	5.886314481e-06	4.728139726e-06	2295	0.9961996136	2.084263831e-07	9.247853068e-06	6.779736724e-06	2144	0.995313868	0	1.642250453e-05
3066	Q9BRJ2	MRPL45	2	single	2.398447239e-06	3066	0.9991733833	2.237837622e-06	2.559056856e-06	3.271732295e-06	2785	0.9981339151	3.424409221e-07	6.201023668e-06	1.042800385e-06	3400	0.9999609758	7.874058068e-08	2.006860189e-06
3067	Q9NZC3	GDE1	2	single	2.397715173e-06	3067	0.999175781	0	5.054252154e-06	2.168536444e-06	3204	0.999271377	2.05294161e-07	4.131778728e-06	6.70803343e-06	2158	0.9954082793	0	3.415890325e-05
3068	Q16647	PTGIS	2	single	2.392882643e-06	3068	0.9991781739	1.804672272e-06	2.981093014e-06	1.528633944e-06	3476	0.9997854328	0	4.009718212e-05	0	3608	1	0	0
3069	Q8IY67	RAVER1	2	single	2.392273327e-06	3069	0.9991805662	0	7.535050512e-06	2.703121993e-06	2989	0.998745646	1.730639979e-06	3.675604007e-06	0	3664	1	0	0
3070	Q9H0U6	MRPL18	2	single	2.388450641e-06	3070	0.9991829546	1.106256287e-06	3.670644995e-06	2.835399033e-06	2955	0.9986513386	7.734446104e-07	4.897353456e-06	1.603535349e-06	3290	0.9998155314	9.141856009e-07	2.292885097e-06
3071	Q9UHV9	PFDN2	2	single	2.388207373e-06	3071	0.9991853428	2.388207373e-06	2.388207373e-06	3.741336485e-06	2599	0.9974843736	0	6.396155059e-05	3.748979458e-06	2724	0.9982997916	2.195470397e-06	5.30248852e-06
3072	Q9P0I2	EMC3	2	single	2.387367027e-06	3072	0.9991877302	1.150513685e-06	3.624220369e-06	2.857665204e-06	2947	0.9986285488	1.083432697e-06	4.63189771e-06	1.667343121e-06	3276	0.9997926896	7.635601111e-07	2.57112613e-06
3073	O76031	CLPX	2	single	2.385865732e-06	3073	0.9991901161	0	4.151064384e-05	9.310952711e-06	1518	0.9910372092	0	5.671241452e-05	6.095298364e-05	589	0.9632825276	0	0.0004651969502
3074	P25685	DNAJB1	2	single	2.383341524e-06	3074	0.9991924994	2.383341524e-06	2.383341524e-06	6.545876368e-05	499	0.9663902202	6.545876368e-05	6.545876368e-05	0	3535	1	0	0
3075	Q6P4I2	WDR73	2	single	2.381376967e-06	3075	0.9991948808	1.602432256e-07	4.602510709e-06	0	3743	1	0	0	0	3640	1	0	0
3076	Q92556	ELMO1	2	shared_split	2.381180069e-06	3076	0.999197262	2.381180069e-06	4.762360139e-06	2.123271031e-06	3233	0.999333488	2.123271031e-06	4.246542062e-06	1.20893682e-06	3367	0.9999236429	1.20893682e-06	2.417873639e-06
3077	P17480	UBTF	2	single	2.378279666e-06	3077	0.9991996402	0	5.669491306e-06	6.621622676e-06	1877	0.993856126	0	3.999101011e-05	6.817150139e-06	2139	0.9952798644	3.571403507e-06	1.006289677e-05
3078	Q96CV9	OPTN	2	single	2.377739198e-06	3078	0.999202018	0	0.0003023660222	4.612969124e-06	2325	0.9963400236	0	9.328525611e-06	1.17606054e-05	1616	0.9906083086	0	2.425713742e-05
3079	Q5TAQ9	DCAF8	2	single	2.377571947e-06	3079	0.9992043956	1.781020642e-06	2.974123253e-06	8.327376448e-07	3624	0.9999636133	4.534955349e-07	1.211979755e-06	3.790122374e-07	3450	0.9999967097	3.790122374e-07	3.790122374e-07
3080	O14737	PDCD5	2	single	2.377348474e-06	3080	0.9992067729	0	8.645133257e-06	3.103795074e-06	2848	0.9983339612	0	4.472910144e-05	2.925463724e-06	2942	0.9990282169	0	1.445625193e-05
3081	Q13144	EIF2B5	2	single	2.377157667e-06	3081	0.9992091501	1.774576172e-06	2.979739162e-06	1.457051207e-06	3497	0.9998168051	0	1.136440626e-05	3.943027658e-06	2682	0.9981382022	2.26866058e-06	5.617394735e-06
3082	Q7L2H7	EIF3M	2	single	2.375726054e-06	3082	0.9992115258	0	8.484857762e-06	2.468831625e-06	3094	0.9990166229	0	0.0001593905905	3.025900604e-06	2920	0.9989625155	2.942657851e-07	5.757535422e-06
3083	Q9BQ67	GRWD1	2	single	2.36846659e-06	3083	0.9992138943	0	1.40508669e-05	1.555340616e-06	3467	0.9997715239	1.555340616e-06	1.555340616e-06	6.519209135e-05	571	0.9621525542	0	0.0001541907391
3084	Q6DN90	IQSEC1	2	single	2.367271221e-06	3084	0.9992162615	2.367271221e-06	2.367271221e-06	0.0001506387381	316	0.947903122	0	0.0003717970074	0.000115973982	395	0.94690438	0	0.0002765346959
3085	O15083	ERC2	2	single	2.367056046e-06	3085	0.9992186286	0	1.361008843e-05	1.359051828e-05	1193	0.9873872311	0	2.770575674e-05	3.259855738e-05	890	0.9765935939	2.04713965e-05	4.472571826e-05
3086	Q9Y2Z4	YARS2	2	single	2.366511619e-06	3086	0.9992209951	0	6.340122528e-06	2.283552681e-06	3158	0.9991690084	0	4.82681244e-06	1.129367362e-06	3386	0.9999459256	0	6.565539626e-06
3087	P40937	RFC5	2	single	2.366120418e-06	3087	0.9992233612	2.366120418e-06	2.366120418e-06	2.462589271e-06	3097	0.9990240181	1.219171923e-06	3.706006618e-06	0	3549	1	0	0
3088	P62070	RRAS2	2	single	2.363478632e-06	3088	0.9992257247	3.057136403e-07	4.421243624e-06	2.160931322e-06	3207	0.9992778642	0	6.031454965e-06	3.76196356e-06	2721	0.9982885357	0	1.386340749e-05
3089	Q96CX2	KCTD12	2	single	2.361488347e-06	3089	0.9992280862	2.322025918e-06	2.400950775e-06	1.465065097e-06	3492	0.9998095029	1.746284705e-07	2.755501724e-06	3.48338251e-06	2798	0.9985662512	3.48338251e-06	3.48338251e-06
3090	Q9H0Z9	RBM38	2	shared_split	2.35889815e-06	3090	0.9992304451	2.35889815e-06	4.717796301e-06	9.532980738e-07	3604	0.9999455004	9.532980738e-07	1.906596148e-06	1.421095203e-06	3326	0.9998698276	1.421095203e-06	2.842190406e-06
3091	P61158	ACTR3	2	single	2.354093931e-06	3091	0.9992327992	0	8.646348282e-06	4.58165962e-06	2333	0.9963767959	0	1.121849452e-05	1.460845162e-05	1410	0.9879114221	0	6.753600514e-05
3092	Q96CU9	FOXRED1	2	single	2.353493394e-06	3092	0.9992351527	1.690025737e-06	3.016961052e-06	2.129907908e-06	3228	0.999322856	4.220501743e-07	3.837765641e-06	0	3705	1	0	0
3093	P25686	DNAJB2	2	single	2.350719286e-06	3093	0.9992375034	0	5.187654634e-06	2.235909044e-06	3178	0.9992141933	0	5.008943766e-06	1.80799153e-05	1255	0.9854222352	0	4.076339793e-05
3094	Q15417	CNN3	2	single	2.348900184e-06	3094	0.9992398523	9.74301544e-07	3.723498823e-06	2.048847896e-06	3272	0.9994148947	0	4.848720172e-06	4.994023793e-06	2441	0.9970607293	0	1.898064428e-05
3095	Q9BPW8	NIPSNAP1	2	single	2.348587215e-06	3095	0.9992422009	0	6.355408583e-06	2.818946563e-06	2961	0.9986683023	0	1.637807318e-05	4.071665394e-05	770	0.9722443764	4.071665394e-05	4.071665394e-05
3096	Q96JJ3	ELMO2	2	shared_split	2.346686254e-06	3096	0.9992445476	2.346686254e-06	4.693372508e-06	2.092513291e-06	3251	0.9993714271	2.092513291e-06	4.185026581e-06	1.19142414e-06	3372	0.9999296414	1.19142414e-06	2.38284828e-06
3097	Q6PJW8	CNST	2	single	2.345923476e-06	3097	0.9992468935	1.670651543e-06	3.021195409e-06	2.103189723e-06	3248	0.9993651414	8.618513187e-07	3.344528128e-06	3.785748697e-06	2716	0.9982696773	0	7.735080654e-06
3098	P20962	PTMS	2	single	2.345085022e-06	3098	0.9992492386	2.345085022e-06	2.345085022e-06	6.41094169e-06	1914	0.9940969157	4.65778383e-06	8.164099549e-06	7.174967873e-05	537	0.9598353895	7.174967873e-05	7.174967873e-05
3099	Q9UGJ0	PRKAG2	2	single	2.343764915e-06	3099	0.9992515823	1.293650508e-06	3.393879323e-06	2.53429988e-06	3061	0.9989340716	0	5.39892867e-06	6.362496132e-05	577	0.9625398266	0	0.0001513620928
3100	Q9Y2E4	DIP2C	2	single	2.343569394e-06	3100	0.9992539259	2.343569394e-06	2.343569394e-06	1.712674659e-06	3422	0.9996979635	1.117923785e-06	2.307425532e-06	7.401455088e-06	2053	0.9946660885	4.546923278e-06	1.02559869e-05
3101	P78318	IGBP1	2	single	2.342016369e-06	3101	0.9992562679	1.165149996e-06	3.518882743e-06	2.546385082e-06	3055	0.99891884	1.709159278e-06	3.383610886e-06	4.742835801e-06	2504	0.9973674924	1.243421293e-06	8.242250308e-06
3102	Q9UPU5	USP24	2	single	2.340624056e-06	3102	0.9992586085	1.21608232e-06	3.465165793e-06	1.440484637e-06	3500	0.9998211364	0	5.815605208e-06	4.811752188e-06	2491	0.9973054706	0	1.33063625e-05
3103	O43294	TGFB1I1	2	single	2.339579153e-06	3103	0.9992609481	2.339579153e-06	2.339579153e-06	7.505517243e-06	1744	0.9929226165	0	4.427650389e-05	1.879448197e-06	3218	0.999689647	1.879448197e-06	1.879448197e-06
3104	O43240	KLK10	2	single	2.338109589e-06	3104	0.9992632862	0	4.685606496e-06	1.640262594e-05	1083	0.9857632357	1.640262594e-05	1.640262594e-05	3.515391639e-06	2788	0.9985313194	2.099574446e-06	4.931208831e-06
3105	P53367	ARFIP1	2	single	2.337564029e-06	3105	0.9992656238	9.135569483e-07	3.76157111e-06	1.114096334e-06	3571	0.9999121188	4.135166989e-07	1.814675969e-06	5.479981448e-07	3436	0.9999900303	2.108778904e-07	8.851183991e-07
3106	P34913	EPHX2	2	single	2.336717751e-06	3106	0.9992679605	0	5.06234678e-06	2.513620644e-06	3072	0.9989617997	0	5.262556945e-06	3.630807623e-06	2751	0.9983992176	1.947361393e-06	5.314253853e-06
3107	Q96K76	USP47	2	single	2.335832827e-06	3107	0.9992702963	1.070846828e-06	3.600818826e-06	3.122687746e-06	2839	0.9983059507	0	5.022347602e-05	5.659213214e-06	2335	0.9964993562	0	4.008139176e-05
3108	Q96BP2	CHCHD1	2	single	2.327375062e-06	3108	0.9992726237	2.80209064e-07	4.37454106e-06	1.127816098e-06	3570	0.9999110047	6.678818395e-07	1.587750357e-06	0	3703	1	0	0
3109	Q9BSL1	UBAC1	2	single	2.325890296e-06	3109	0.9992749496	0	5.040612984e-06	5.155495794e-06	2197	0.9957144383	4.039609839e-07	9.907030605e-06	4.518750271e-06	2555	0.9976038022	9.625050208e-07	8.074995522e-06
3110	Q99747	NAPG	2	single	2.324981951e-06	3110	0.9992772746	1.080820963e-06	3.569142939e-06	1.329655186e-06	3523	0.9998528921	1.348347263e-07	2.524475647e-06	7.449249484e-07	3425	0.9999828993	3.300464852e-07	1.159803412e-06
3111	P04439	HLA-A	2	single	2.324642751e-06	3111	0.9992795992	0	4.827158148e-06	1.753779168e-06	3404	0.9996667702	0	1.457450138e-05	7.219777561e-06	2087	0.9949148912	2.054302308e-06	1.238525282e-05
3112	Q96A35	MRPL24	2	single	2.321347304e-06	3112	0.9992819206	7.669822243e-07	3.875712384e-06	2.5907386e-06	3038	0.9988751406	0	5.586203134e-06	2.101849095e-06	3160	0.999574373	1.358659537e-06	2.845038653e-06
3113	O95373	IPO7	2	single	2.309316237e-06	3113	0.9992842299	0	2.677065781e-05	4.718491639e-06	2299	0.9962184956	0	1.480421652e-05	2.566474078e-06	3035	0.9992834839	0	1.466257168e-05
3114	Q96GC5	MRPL48	2	single	2.308659233e-06	3114	0.9992865386	1.536037338e-06	3.081281128e-06	2.063116942e-06	3265	0.9994005093	8.668190781e-07	3.259414807e-06	0	3706	1	0	0
3115	Q8TB22	SPATA20	2	single	2.304477662e-06	3115	0.999288843	0	6.239032492e-06	2.6258118e-06	3021	0.9988308294	0	5.497727846e-06	2.307127044e-06	3101	0.9994441629	0	5.890877054e-06
3116	P36543	ATP6V1E1	2	single	2.302887587e-06	3116	0.9992911459	1.163731507e-06	3.442043666e-06	2.182257444e-06	3195	0.9992517937	6.758206764e-07	3.688694212e-06	6.455438498e-06	2202	0.9956968992	3.713739774e-06	9.197137222e-06
3117	Q53HC9	EIPR1	2	single+via_mapping:TSSC1	2.301598686e-06	3117	0.9992934475	2.301598686e-06	2.301598686e-06	9.788598697e-06	1473	0.9906092252	4.454999245e-06	1.512219815e-05	6.581937529e-06	2176	0.9955278324	5.169248894e-06	7.994626165e-06
3118	Q70UQ0	IKBIP	2	summed:2	2.294487204e-06	3118	0.999295742	0	1.935214464e-05	1.705779095e-05	1062	0.9854116112	0	4.733138152e-05	3.470470727e-05	849	0.9752178782	1.626218117e-05	5.314723337e-05
3119	Q9BX46	RBM24	2	shared_split	2.292094622e-06	3119	0.9992980341	2.292094622e-06	4.584189244e-06	9.263008611e-07	3613	0.9999539321	9.263008611e-07	1.852601722e-06	1.380850068e-06	3333	0.9998795825	1.380850068e-06	2.761700136e-06
3120	P19525	EIF2AK2	2	single	2.287739184e-06	3120	0.9993003218	0	6.586389206e-06	2.758468702e-06	2977	0.9987128458	0	8.683125109e-05	3.691658875e-06	2735	0.9983405697	1.035356757e-06	6.347960993e-06
