# GENERATED by mass_fractions_pools.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-19T21:22:20Z
# category    = blood
# pool erythrocytes: bryk_2017 file.1 data/literature/bryk_2017/pr7b00025_si_002.xlsx sha256 de865512e5f0478dc6ba2e17258013fa7084a74144fdf1c07bd0e9174daf6400; sheet 'Table S3', header row 3; Bryk AH, Wiśniewski JR. Quantitative analysis of human red blood cell proteome. J Proteome Res 2017;16(8):2752-2761.  [author list verified 2026-09-18 from the article PDF on disk]
# pool plasma: geyer_2016 file.1 data/literature/geyer_2016/1-s2.0-S2405471216300722-mmc3.xlsx sha256 ccffa0e715fa41a3c839842830bcdea45e068004b6b9e1096133c38a6d0921d2; sheet 'Supplementary Table S2', header row 1; Geyer PE, Kulak NA, Pichler G, Holdt LM, Teupser D, Mann M. Plasma proteome profiling to assess human health and disease. Cell Syst 2016;2(3):185-195.  [author list verified 2026-09-18 from the article PDF on disk]
# accessions  = config/blood/accessions.ini sha256 ca1780b8054f3bd0c63af53ab3bf3232e35cca24e13302444f0e92a8639fb271
# composition = outputs/blood/intermediate/composition/amino_acid_composition_per_protein.tsv sha256 5fa362bcf0b6766e6d694840c9c21f80e8d5c70b324748fd239b4caa786cd439
# rules       = B0 (hash), D105 (published mass share, no MW step), D108 (mean of replicates), D47 (summed rows), D48 (shared rows), D53a, D31 (within pool), B5 (low/high), A7, D113 (immunoglobulin bound)
accession	gene	w	w_low	w_high	cumulative_w	match_rule
P02774	GC	0	0	0	1	single
P04083	ANXA1	0	0	0	1	single
P04156	PRNP	0	0	0	1	single
P04181	OAT	0	0	0	1	single
P04439	HLA-A	0	0	0	1	summed:2
P04798	CYP1A1	0	0	0	1	single
P04920	SLC4A2	0	0	0	1	single
P05062	ALDOB	0	0	0	1	single
P06241	FYN	0	0	0	1	single
P07437	TUBB	0	0	0	1	single
P08195	SLC3A2	0	0	0	1	single
P08236	GUSB	0	0	0	1	single
P08246	ELANE	0	0	0	1	single
P08631	HCK	0	0	0	1	single
P08670	VIM	0	0	0	1	single
P09132	SRP19	0	0	0	1	single
P09327	VIL1	0	0	0	1	single
P0C0L5	C4B	0	0	0	1	single
P0C0S5	H2AZ1	0	0	0	1	single
P0C645	OR4E1	0	0	0	1	single
P0CF51	TRGC1	0	0	0	1	single
P10155	RO60	0	0	0	1	single
P10398	ARAF	0	0	0	1	single
P10606	COX5B	0	0	0	1	single
P10966	CD8B	0	0	0	1	single
P11047	LAMC1	0	0	0	1	single
P12270	TPR	0	0	0	1	single
P12273	PIP	0	0	0	1	single
P13747	HLA-E	0	0	0	1	single
P13861	PRKAR2A	0	0	0	1	single
P14406	COX7A2	0	0	0	1	single
P14543	NID1	0	0	0	1	single
P14598	NCF1	0	0	0	1	single
P15151	PVR	0	0	0	1	single
P16455	MGMT	0	0	0	1	single
P16591	FER	0	0	0	1	single
P18031	PTPN1	0	0	0	1	single
P19105	MYL12A	0	0	0	1	single
P19827	ITIH1	0	0	0	1	single
P21439	ABCB4	0	0	0	1	single
P21796	VDAC1	0	0	0	1	single
P22059	OSBP	0	0	0	1	single
P22694	PRKACB	0	0	0	1	single
P22830	FECH	0	0	0	1	single
P23610	F8A1	0	0	0	1	single
P24390	KDELR1	0	0	0	1	single
P26640	VARS1	0	0	0	1	single
P27701	CD82	0	0	0	1	single
P27816	MAP4	0	0	0	1	single
P28715	ERCC5	0	0	0	1	single
P32121	ARRB2	0	0	0	1	single
P33121	ACSL1	0	0	0	1	single
P33947	KDELR2	0	0	0	1	single
P35232	PHB1	0	0	0	1	single
P35325	SPRR2B	0	0	0	1	single
P35749	MYH11	0	0	0	1	single
P36551	CPOX	0	0	0	1	single
P36873	PPP1CC	0	0	0	1	single
P36957	DLST	0	0	0	1	single
P38405	GNAL	0	0	0	1	single
P40926	MDH2	0	0	0	1	single
P40939	HADHA	0	0	0	1	single
P41214	EIF2D	0	0	0	1	single
P42285	MTREX	0	0	0	1	single
P43155	CRAT	0	0	0	1	single
P43251	BTD	0	0	0	1	single
P43308	SSR2	0	0	0	1	single
P43378	PTPN9	0	0	0	1	single
P45880	VDAC2	0	0	0	1	single
P46199	MTIF2	0	0	0	1	single
P46776	RPL27A	0	0	0	1	single
P47914	RPL29	0	0	0	1	single
P48029	SLC6A8	0	0	0	1	single
P48047	ATP5PO	0	0	0	1	single
P48449	LSS	0	0	0	1	single
P48509	CD151	0	0	0	1	single
P49281	SLC11A2	0	0	0	1	single
P49683	PRLHR	0	0	0	1	single
P49754	VPS41	0	0	0	1	single
P49840	GSK3A	0	0	0	1	single
P49888	SULT1E1	0	0	0	1	single
P51617	IRAK1	0	0	0	1	single
P52272	HNRNPM	0	0	0	1	single
P52298	NCBP2	0	0	0	1	single
P53384	NUBP1	0	0	0	1	single
P53992	SEC24C	0	0	0	1	single
P54619	PRKAG1	0	0	0	1	single
P55201	BRPF1	0	0	0	1	single
P55268	LAMB2	0	0	0	1	single
P56589	PEX3	0	0	0	1	single
P57088	TMEM33	0	0	0	1	single
P57738	TCTA	0	0	0	1	single
P59666	DEFA3	0	0	0	1	single
P60510	PPP4C	0	0	0	1	single
P60763	RAC3	0	0	0	1	single
P60896	SEM1	0	0	0	1	single
P61009	SPCS3	0	0	0	1	single
P61513	RPL37A	0	0	0	1	single
P61626	LYZ	0	0	0	1	single
P61764	STXBP1	0	0	0	1	single
P61923	COPZ1	0	0	0	1	single
P61966	AP1S1	0	0	0	1	single
P62081	RPS7	0	0	0	1	single
P62140	PPP1CB	0	0	0	1	single
P62273	RPS29	0	0	0	1	single
P62714	PPP2CB	0	0	0	1	single+shared_split
P62847	RPS24	0	0	0	1	single
P62854	RPS26	0	0	0	1	single
P62891	RPL39	0	0	0	1	single
P63027	VAMP2	0	0	0	1	single
P63173	RPL38	0	0	0	1	single
P67936	TPM4	0	0	0	1	summed:2
P78382	SLC35A1	0	0	0	1	single
P80188	LCN2	0	0	0	1	single
P80723	BASP1	0	0	0	1	single
P83731	RPL24	0	0	0	1	single
P98161	PKD1	0	0	0	1	single
P98171	ARHGAP4	0	0	0	1	single
P98179	RBM3	0	0	0	1	single
Q00325	SLC25A3	0	0	0	1	single
Q02218	OGDH	0	0	0	1	single
Q05193	DNM1	0	0	0	1	single
Q05397	PTK2	0	0	0	1	single
Q05469	LIPE	0	0	0	1	single
Q06203	PPAT	0	0	0	1	single
Q07021	C1QBP	0	0	0	1	single
Q07065	CKAP4	0	0	0	1	single
Q07864	POLE	0	0	0	1	single
Q08J23	NSUN2	0	0	0	1	single
Q0VDD8	DNAH14	0	0	0	1	single
Q0VGL1	LAMTOR4	0	0	0	1	single
Q10981	FUT2	0	0	0	1	single
Q12768	WASHC5	0	0	0	1	single
Q12791	KCNMA1	0	0	0	1	single
Q12872	SFSWAP	0	0	0	1	single
Q13011	ECH1	0	0	0	1	single
Q13033	STRN3	0	0	0	1	single
Q13045	FLII	0	0	0	1	single
Q13107	USP4	0	0	0	1	single
Q13113	PDZK1IP1	0	0	0	1	single
Q13123	IK	0	0	0	1	single
Q13303	KCNAB2	0	0	0	1	single
Q13308	PTK7	0	0	0	1	single
Q13356	PPIL2	0	0	0	1	single
Q13367	AP3B2	0	0	0	1	single
Q13443	ADAM9	0	0	0	1	single
Q14209	E2F2	0	0	0	1	single
Q14588	ZNF234	0	0	0	1	single
Q14667	BLTP2	0	0	0	1	single
Q14693	LPIN1	0	0	0	1	single
Q14764	MVP	0	0	0	1	single
Q14814	MEF2D	0	0	0	1	single
Q14964	RAB39A	0	0	0	1	single
Q15005	SPCS2	0	0	0	1	single
Q15437	SEC23B	0	0	0	1	single
Q15738	NSDHL	0	0	0	1	single
Q16539	MAPK14	0	0	0	1	single
Q16698	DECR1	0	0	0	1	single
Q2KHT3	CLEC16A	0	0	0	1	single
Q2M218	ZNF630	0	0	0	1	single
Q2M2I8	AAK1	0	0	0	1	single
Q2M3G0	ABCB5	0	0	0	1	single
Q2TBE0	CWF19L2	0	0	0	1	single
Q32M84	BTBD16	0	0	0	1	single
Q3B8N5	PROX2	0	0	0	1	single
Q3SY69	ALDH1L2	0	0	0	1	single
Q3ZCM7	TUBB8	0	0	0	1	single
Q4G0P3	HYDIN	0	0	0	1	single
Q504Q3	PAN2	0	0	0	1	single
Q53FT3	HIKESHI	0	0	0	1	single
Q53R41	FASTKD1	0	0	0	1	single
Q53T94	TAF1B	0	0	0	1	single
Q5BJD5	TMEM41B	0	0	0	1	single
Q5BJH7	YIF1B	0	0	0	1	single
Q5H9R4	ARMCX4	0	0	0	1	single
Q5JR98	DYNLT4	0	0	0	1	single
Q5QJ38	TCHHL1	0	0	0	1	single
Q5SZB4	C9orf50	0	0	0	1	single
Q5T1M5	FKBP15	0	0	0	1	single
Q5T1R4	HIVEP3	0	0	0	1	single
Q5T6X5	GPRC6A	0	0	0	1	single
Q5T749	KPRP	0	0	0	1	single
Q5TA77	LCE3B	0	0	0	1	single
Q5TCY1	TTBK1	0	0	0	1	single
Q5VV17	OTUD1	0	0	0	1	single
Q5VV41	ARHGEF16	0	0	0	1	single
Q5VYM1	SPATA31G1	0	0	0	1	single
Q5W0Q7	USPL1	0	0	0	1	single
Q66K74	MAP1S	0	0	0	1	single
Q68CZ1	RPGRIP1L	0	0	0	1	single
Q6AHZ1	ZNF518A	0	0	0	1	single
Q6AI08	HEATR6	0	0	0	1	single
Q6DN12	MCTP2	0	0	0	1	single
Q6IQ22	RAB12	0	0	0	1	single
Q6N021	TET2	0	0	0	1	single
Q6P179	ERAP2	0	0	0	1	single
Q6P1M0	SLC27A4	0	0	0	1	single
Q6QEF8	CORO6	0	0	0	1	single
Q6RW13	AGTRAP	0	0	0	1	single
Q6UB35	MTHFD1L	0	0	0	1	single
Q6UUV9	CRTC1	0	0	0	1	single
Q6UW02	CYP20A1	0	0	0	1	single
Q6ZQQ6	WDR87	0	0	0	1	single
Q6ZTQ4	CDHR3	0	0	0	1	single
Q6ZUJ8	PIK3AP1	0	0	0	1	single
Q6ZV73	FGD6	0	0	0	1	single
Q70CQ2	USP34	0	0	0	1	single
Q70IA8	MOB3C	0	0	0	1	single
Q7L7X3	TAOK1	0	0	0	1	single
Q7L9B9	EEPD1	0	0	0	1	single
Q7Z2H8	SLC36A1	0	0	0	1	single
Q7Z3J2	VPS35L	0	0	0	1	single
Q7Z429	GRINA	0	0	0	1	single
Q7Z4Q2	HEATR3	0	0	0	1	single
Q7Z5M5	TMC3	0	0	0	1	single
Q7Z628	NET1	0	0	0	1	single
Q7Z6J6	FRMD5	0	0	0	1	single
Q7Z7A1	CNTRL	0	0	0	1	single
Q7Z7N9	TMEM179B	0	0	0	1	single
Q86SK9	SCD5	0	0	0	1	single
Q86WI3	NLRC5	0	0	0	1	single
Q86X10	RALGAPB	0	0	0	1	single
Q86XH1	DRC11	0	0	0	1	single
Q8IUR0	TRAPPC5	0	0	0	1	single
Q8IUR5	TMTC1	0	0	0	1	single
Q8IVU9	CABCOCO1	0	0	0	1	single
Q8IWB7	WDFY1	0	0	0	1	single
Q8IWB9	TEX2	0	0	0	1	single
Q8IWG1	DNAI3	0	0	0	1	single
Q8IWT3	CUL9	0	0	0	1	single
Q8IWT6	LRRC8A	0	0	0	1	single
Q8IWZ3	ANKHD1	0	0	0	1	single
Q8IYB7	DIS3L2	0	0	0	1	single
Q8IZD9	DOCK3	0	0	0	1	single
Q8IZQ1	WDFY3	0	0	0	1	single
Q8N0U8	VKORC1L1	0	0	0	1	single
Q8N138	ORMDL3	0	0	0	1	single
Q8N1S5	SLC39A11	0	0	0	1	single
Q8N2C3	DEPDC4	0	0	0	1	single
Q8N2C7	UNC80	0	0	0	1	single
Q8N3Y1	FBXW8	0	0	0	1	single
Q8N442	GUF1	0	0	0	1	single
Q8N4V1	MMGT1	0	0	0	1	single
Q8N5M9	JAGN1	0	0	0	1	single
Q8N720	ZNF655	0	0	0	1	single
Q8N752	CSNK1A1L	0	0	0	1	single
Q8N9B4	ANKRD42	0	0	0	1	single
Q8N9F7	GDPD1	0	0	0	1	single
Q8NAA5	LRRC75A	0	0	0	1	single
Q8NAT1	POMGNT2	0	0	0	1	single
Q8NB25	FAM184A	0	0	0	1	single
Q8NBI6	XXYLT1	0	0	0	1	single
Q8NBK3	SUMF1	0	0	0	1	single
Q8NBL1	POGLUT1	0	0	0	1	single
Q8NC44	RETREG2	0	0	0	1	single
Q8NCD3	HJURP	0	0	0	1	single
Q8NCG7	DAGLB	0	0	0	1	single
Q8NDI1	EHBP1	0	0	0	1	single
Q8NGR2	OR1L6	0	0	0	1	single
Q8NH50	OR8K5	0	0	0	1	single
Q8NHJ6	LILRB4	0	0	0	1	shared_split
Q8NHY3	GAS2L2	0	0	0	1	single
Q8TAX7	MUC7	0	0	0	1	single
Q8TBQ9	TMEM167A	0	0	0	1	single
Q8TCT8	SPPL2A	0	0	0	1	single
Q8TCU6	PREX1	0	0	0	1	single
Q8TEB9	RHBDD1	0	0	0	1	single
Q8TEH3	DENND1A	0	0	0	1	single
Q8TEQ6	GEMIN5	0	0	0	1	single
Q8TF62	ATP8B4	0	0	0	1	single
Q8TF71	SLC16A10	0	0	0	1	single
Q8WUA2	PPIL4	0	0	0	1	single
Q8WUR7	C15orf40	0	0	0	1	single
Q8WV19	SFT2D1	0	0	0	1	single
Q8WVT3	TRAPPC12	0	0	0	1	single
Q8WWI1	LMO7	0	0	0	1	single
Q8WXG9	ADGRV1	0	0	0	1	single
Q92504	SLC39A7	0	0	0	1	single
Q92544	TM9SF4	0	0	0	1	single
Q92562	FIG4	0	0	0	1	single
Q92581	SLC9A6	0	0	0	1	single
Q92609	TBC1D5	0	0	0	1	single
Q92619	ARHGAP45	0	0	0	1	single
Q92796	DLG3	0	0	0	1	single
Q92797	SYMPK	0	0	0	1	single
Q92800	EZH1	0	0	0	1	single
Q92990	GLMN	0	0	0	1	single
Q93084	ATP2A3	0	0	0	1	single
Q969G3	SMARCE1	0	0	0	1	single
Q969M3	YIPF5	0	0	0	1	single
Q96A49	SYAP1	0	0	0	1	single
Q96A65	EXOC4	0	0	0	1	single
Q96AB3	ISOC2	0	0	0	1	single
Q96AJ1	IFT38	0	0	0	1	single
Q96AJ9	VTI1A	0	0	0	1	single
Q96AY4	TTC28	0	0	0	1	single
Q96BM9	ARL8A	0	0	0	1	single
Q96BT3	CENPT	0	0	0	1	single
Q96CP7	TLCD1	0	0	0	1	single
Q96DT5	DNAH11	0	0	0	1	single
Q96DY2	DRC10	0	0	0	1	single
Q96EC8	YIPF6	0	0	0	1	single
Q96EK7	FAM120B	0	0	0	1	single
Q96F05	C11orf24	0	0	0	1	single
Q96F24	NRBF2	0	0	0	1	single
Q96G21	IMP4	0	0	0	1	single
Q96GX9	APIP	0	0	0	1	single
Q96GZ6	SLC41A3	0	0	0	1	single
Q96HI0	SENP5	0	0	0	1	single
Q96HY6	DDRGK1	0	0	0	1	single
Q96IK0	TMEM101	0	0	0	1	single
Q96JC1	VPS39	0	0	0	1	single
Q96JF6	ZNF594	0	0	0	1	single
Q96JJ7	TMX3	0	0	0	1	single
Q96K31	C8orf76	0	0	0	1	single
Q96KP1	EXOC2	0	0	0	1	single
Q96MC5	BMERB1	0	0	0	1	single
Q96MN5	TCEANC2	0	0	0	1	single
Q96N06	SPATA33	0	0	0	1	single
Q96QU8	XPO6	0	0	0	1	single
Q96T66	NMNAT3	0	0	0	1	single
Q99547	MPHOSPH6	0	0	0	1	single
Q99549	MPHOSPH8	0	0	0	1	single
Q99572	P2RX7	0	0	0	1	single
Q99613	EIF3C	0	0	0	1	single
Q99618	CDCA3	0	0	0	1	single
Q99698	LYST	0	0	0	1	single
Q99712	KCNJ15	0	0	0	1	single
Q99720	SIGMAR1	0	0	0	1	single
Q99741	CDC6	0	0	0	1	single
Q99805	TM9SF2	0	0	0	1	single
Q99873	PRMT1	0	0	0	1	single
Q99952	PTPN18	0	0	0	1	single
Q99963	SH3GL3	0	0	0	1	single
Q99973	TEP1	0	0	0	1	single
Q9BPY8	HOPX	0	0	0	1	single
Q9BRB3	PIGQ	0	0	0	1	single
Q9BRT2	UQCC2	0	0	0	1	single
Q9BRZ2	TRIM56	0	0	0	1	single
Q9BSJ5	MTNAP1	0	0	0	1	single
Q9BSQ5	CCM2	0	0	0	1	single
Q9BTC8	MTA3	0	0	0	1	single
Q9BTV4	TMEM43	0	0	0	1	single
Q9BTW9	TBCD	0	0	0	1	single
Q9BUB5	MKNK1	0	0	0	1	single
Q9BUF5	TUBB6	0	0	0	1	single
Q9BUP3	HTATIP2	0	0	0	1	single
Q9BV73	CEP250	0	0	0	1	single
Q9BV81	EMC6	0	0	0	1	single
Q9BV86	NTMT1	0	0	0	1	single
Q9BVA0	KATNB1	0	0	0	1	single
Q9BVC4	MLST8	0	0	0	1	single
Q9BVQ7	AFG2B	0	0	0	1	single
Q9BWT3	PAPOLG	0	0	0	1	single
Q9BX97	PLVAP	0	0	0	1	single
Q9BXS6	NUSAP1	0	0	0	1	single
Q9BXT6	MOV10L1	0	0	0	1	single
Q9BYX7	POTEKP	0	0	0	1	single
Q9BZI7	UPF3B	0	0	0	1	single
Q9BZP3	LINC00470	0	0	0	1	single
Q9C0I1	MTMR12	0	0	0	1	single
Q9H0E2	TOLLIP	0	0	0	1	single
Q9H0H0	INTS2	0	0	0	1	single
Q9H0I2	ENKD1	0	0	0	1	single
Q9H0U3	MAGT1	0	0	0	1	single
Q9H0Z9	RBM38	0	0	0	1	single
Q9H1A4	ANAPC1	0	0	0	1	single
Q9H201	EPN3	0	0	0	1	single
Q9H223	EHD4	0	0	0	1	single
Q9H2T7	RANBP17	0	0	0	1	single
Q9H446	RWDD1	0	0	0	1	single
Q9H489	TSPY26P	0	0	0	1	single
Q9H4A6	GOLPH3	0	0	0	1	single
Q9H6A9	PCNX3	0	0	0	1	single
Q9H6E4	CCDC134	0	0	0	1	single
Q9H6Z4	RANBP3	0	0	0	1	single
Q9H814	PHAX	0	0	0	1	single
Q9H8L6	MMRN2	0	0	0	1	single
Q9H8M5	CNNM2	0	0	0	1	single
Q9H8Y8	GORASP2	0	0	0	1	single
Q9H9A6	LRRC40	0	0	0	1	single
Q9H9Q4	NHEJ1	0	0	0	1	single
Q9HAV0	GNB4	0	0	0	1	single
Q9HB40	SCPEP1	0	0	0	1	single
Q9HBH5	RDH14	0	0	0	1	single
Q9NPI0	TMEM138	0	0	0	1	single
Q9NPP4	NLRC4	0	0	0	1	single
Q9NPR9	GPR108	0	0	0	1	single
Q9NQ34	TMEM9B	0	0	0	1	single
Q9NQ94	A1CF	0	0	0	1	single
Q9NQE9	HINT3	0	0	0	1	single
Q9NQS7	INCENP	0	0	0	1	single
Q9NR56	MBNL1	0	0	0	1	single
Q9NRK6	ABCB10	0	0	0	1	single
Q9NRR3	CDC42SE2	0	0	0	1	single
Q9NRR8	CDC42SE1	0	0	0	1	single
Q9NRZ5	AGPAT4	0	0	0	1	single
Q9NSK0	KLC4	0	0	0	1	single
Q9NUU7	DDX19A	0	0	0	1	single
Q9NVA2	SEPTIN11	0	0	0	1	single
Q9NVE5	USP40	0	0	0	1	single
Q9NVR5	DNAAF2	0	0	0	1	single
Q9NWC5	TMEM45A	0	0	0	1	single
Q9NWU2	GID8	0	0	0	1	single
Q9NY35	CLDND1	0	0	0	1	single
Q9NYC9	DNAH9	0	0	0	1	single
Q9NYG2	ZDHHC3	0	0	0	1	summed:2
Q9NYZ2	SLC25A37	0	0	0	1	single
Q9NZ01	TECR	0	0	0	1	single
Q9NZC9	SMARCAL1	0	0	0	1	single
Q9NZM4	BICRA	0	0	0	1	single
Q9P0I2	EMC3	0	0	0	1	single
Q9P0M2	AKAP7	0	0	0	1	single
Q9P1Q0	VPS54	0	0	0	1	single
Q9P227	ARHGAP23	0	0	0	1	single
Q9P241	ATP10D	0	0	0	1	single
Q9P255	ZNF492	0	0	0	1	single
Q9P2J5	LARS1	0	0	0	1	single
Q9P2J8	ZNF624	0	0	0	1	single
Q9P2K1	CC2D2A	0	0	0	1	single
Q9P2Q2	FRMD4A	0	0	0	1	single
Q9UGL1	KDM5B	0	0	0	1	single
Q9UHC6	CNTNAP2	0	0	0	1	single
Q9UHG3	PCYOX1	0	0	0	1	single
Q9UHP3	USP25	0	0	0	1	single
Q9UIJ5	ZDHHC2	0	0	0	1	single
Q9UJ41	RABGEF1	0	0	0	1	single
Q9UJ55	MAGEL2	0	0	0	1	single
Q9UJW2	TINAG	0	0	0	1	single
Q9UJX4	ANAPC5	0	0	0	1	single
Q9UK32	RPS6KA6	0	0	0	1	single
Q9UKX7	NUP50	0	0	0	1	single
Q9ULI0	ATAD2B	0	0	0	1	single
Q9ULV4	CORO1C	0	0	0	1	single
Q9UM00	TMCO1	0	0	0	1	single
Q9UM47	NOTCH3	0	0	0	1	single
Q9UMS4	PRPF19	0	0	0	1	shared_split
Q9UN86	G3BP2	0	0	0	1	single
Q9UQ10	DHDH	0	0	0	1	single
Q9UQ16	DNM3	0	0	0	1	single
Q9UQ90	SPG7	0	0	0	1	single
Q9Y262	EIF3L	0	0	0	1	single
Q9Y281	CFL2	0	0	0	1	single
Q9Y2G8	DNAJC16	0	0	0	1	single
Q9Y2H0	DLGAP4	0	0	0	1	single
Q9Y2J2	EPB41L3	0	0	0	1	summed:2
Q9Y2L5	TRAPPC8	0	0	0	1	single
Q9Y2T7	YBX2	0	0	0	1	single
Q9Y320	TMX2	0	0	0	1	single
Q9Y3C5	RNF11	0	0	0	1	single
Q9Y3E5	PTRH2	0	0	0	1	single
Q9Y3Q3	TMED3	0	0	0	1	single
Q9Y3U8	RPL36	0	0	0	1	single
Q9Y4B6	DCAF1	0	0	0	1	single
Q9Y4C1	KDM3A	0	0	0	1	single
Q9Y4D2	DAGLA	0	0	0	1	single
Q9Y4H2	IRS2	0	0	0	1	single
Q9Y4I1	MYO5A	0	0	0	1	single
Q9Y4P1	ATG4B	0	0	0	1	single
Q9Y5H0	PCDHGA3	0	0	0	1	single
Q9Y6D6	ARFGEF1	0	0	0	1	single
Q9Y6I4	USP3	0	0	0	1	single
Q9Y6V0	PCLO	0	0	0	1	single
Q9Y6W5	WASF2	0	0	0	1	single
Q9Y6X8	ZHX2	0	0	0	1	single
Q9Y6Y8	SEC23IP	0	0	0	1	single
